1740091021313659000, 3, forklift, 363, 460, 256, 363
1740091021313659000, 4, humans, 1291, 523, 68, 201
1740091021313659000, 5, truck, 0, 239, 1337, 460
1740091021415156000, 0, vest, 1308, 553, 50, 70
1740091021415156000, 1, cover, 22, 333, 199, 270
1740091021415156000, 2, loads, 196, 307, 473, 269
1740091021415156000, 3, forklift, 363, 460, 256, 363
1740091021415156000, 4, humans, 1291, 523, 68, 201
1740091021415156000, 5, truck, 0, 239, 1337, 460
1740091021514957000, 0, vest, 1308, 553, 50, 70
1740091021514957000, 1, cover, 21, 333, 199, 270
1740091021514957000, 2, loads, 197, 307, 472, 269
1740091021514957000, 3, forklift, 363, 460, 257, 363
1740091021514957000, 4, humans, 1291, 523, 68, 201
1740091021514957000, 5, truck, 0, 239, 1336, 460
1740091021665687000, 0, vest, 1308, 553, 50, 70
1740091021665687000, 1, cover, 21, 333, 198, 269
1740091021665687000, 2, loads, 197, 307, 472, 270
1740091021665687000, 3, forklift, 363, 460, 257, 363
1740091021665687000, 4, humans, 1291, 522, 68, 202
1740091021665687000, 5, truck, 0, 239, 1336, 460
1740091021766184000, 0, vest, 1308, 553, 50, 70
1740091021766184000, 1, cover, 21, 333, 198, 269
1740091021766184000, 2, loads, 198, 306, 472, 270
1740091021766184000, 3, forklift, 363, 460, 257, 363
1740091021766184000, 4, humans, 1291, 522, 68, 201
1740091021766184000, 5, truck, 0, 239, 1337, 460
1740091021811975000, 0, vest, 1309, 553, 50, 69
1740091021811975000, 1, cover, 18, 333, 202, 270
1740091021811975000, 2, loads, 197, 306, 472, 270
1740091021811975000, 3, forklift, 361, 460, 259, 363
1740091021811975000, 4, humans, 1292, 522, 68, 202
1740091021811975000, 5, truck, 0, 238, 1337, 460
1740091021911390000, 0, vest, 1309, 553, 50, 70
1740091021911390000, 1, cover, 16, 333, 204, 270
1740091021911390000, 2, loads, 197, 307, 473, 270
1740091021911390000, 3, forklift, 358, 459, 261, 363
1740091021911390000, 4, humans, 1292, 522, 68, 202
1740091021911390000, 5, truck, 0, 238, 1337, 460
1740091022013700000, 0, vest, 1309, 553, 49, 70
1740091022013700000, 1, cover, 17, 333, 204, 270
1740091022013700000, 2, loads, 197, 307, 473, 270
1740091022013700000, 3, forklift, 354, 459, 265, 364
1740091022013700000, 4, humans, 1292, 522, 68, 202
1740091022013700000, 5, truck, 0, 239, 1337, 460
1740091022112925000, 0, vest, 1309, 553, 49, 70
1740091022112925000, 1, cover, 17, 333, 204, 270
1740091022112925000, 2, loads, 196, 307, 473, 270
1740091022112925000, 3, forklift, 352, 459, 268, 364
1740091022112925000, 4, humans, 1292, 523, 68, 202
1740091022112925000, 5, truck, 0, 239, 1337, 460
1740091022212908000, 0, vest, 1309, 553, 49, 70
1740091022212908000, 1, cover, 17, 333, 204, 270
1740091022212908000, 2, loads, 196, 308, 473, 269
1740091022212908000, 3, forklift, 351, 460, 269, 364
1740091022212908000, 4, humans, 1292, 523, 67, 202
1740091022212908000, 5, truck, 0, 239, 1337, 460
1740091022314469000, 0, vest, 1309, 553, 49, 71
1740091022314469000, 1, cover, 18, 333, 205, 270
1740091022314469000, 2, loads, 196, 308, 473, 269
1740091022314469000, 3, forklift, 349, 461, 270, 364
1740091022314469000, 4, humans, 1293, 523, 68, 202
1740091022314469000, 5, truck, 0, 238, 1337, 460
1740091022412844000, 0, vest, 1309, 553, 49, 71
1740091022412844000, 1, cover, 19, 333, 203, 270
1740091022412844000, 2, loads, 196, 307, 472, 270
1740091022412844000, 3, forklift, 348, 462, 271, 364
1740091022412844000, 4, humans, 1292, 523, 68, 202
1740091022412844000, 5, truck, 0, 238, 1337, 460
1740091022515014000, 0, vest, 1310, 553, 48, 71
1740091022515014000, 1, cover, 19, 333, 203, 270
1740091022515014000, 2, loads, 196, 307, 472, 270
1740091022515014000, 3, forklift, 345, 463, 273, 365
1740091022515014000, 4, humans, 1292, 522, 68, 202
1740091022515014000, 5, truck, 0, 238, 1338, 460
1740091022611708000, 0, vest, 1310, 553, 48, 71
1740091022611708000, 1, cover, 18, 333, 204, 270
1740091022611708000, 2, loads, 196, 308, 472, 269
1740091022611708000, 3, forklift, 342, 463, 275, 366
1740091022611708000, 4, humans, 1292, 522, 68, 202
1740091022611708000, 5, truck, 0, 239, 1338, 460
1740091022714605000, 0, vest, 1310, 553, 49, 71
1740091022714605000, 1, cover, 17, 332, 205, 270
1740091022714605000, 2, loads, 196, 308, 472, 268
1740091022714605000, 3, forklift, 341, 463, 275, 367
1740091022714605000, 4, humans, 1293, 523, 68, 202
1740091022714605000, 5, truck, 0, 239, 1338, 459
1740091022815950000, 0, vest, 1310, 553, 48, 71
1740091022815950000, 1, cover, 17, 332, 205, 270
1740091022815950000, 2, loads, 196, 308, 473, 268
1740091022815950000, 3, forklift, 339, 463, 277, 368
1740091022815950000, 4, humans, 1293, 523, 68, 201
1740091022815950000, 5, truck, 0, 239, 1338, 459
1740091022912179000, 0, vest, 1310, 553, 49, 71
1740091022912179000, 1, cover, 17, 332, 205, 270
1740091022912179000, 2, loads, 196, 308, 474, 269
1740091022912179000, 3, forklift, 339, 463, 276, 369
1740091022912179000, 4, humans, 1293, 523, 68, 201
1740091022912179000, 5, truck, 0, 239, 1338, 459
1740091023014056000, 0, vest, 1310, 553, 49, 71
1740091023014056000, 1, cover, 20, 332, 202, 270
1740091023014056000, 2, loads, 196, 308, 475, 269
1740091023014056000, 3, forklift, 337, 464, 277, 369
1740091023014056000, 4, humans, 1293, 523, 68, 201
1740091023014056000, 5, truck, 0, 239, 1338, 459
1740091023114497000, 0, vest, 1310, 553, 49, 72
1740091023114497000, 1, cover, 18, 332, 204, 270
1740091023114497000, 2, loads, 196, 308, 476, 269
1740091023114497000, 3, forklift, 338, 464, 275, 371
1740091023114497000, 4, humans, 1293, 523, 68, 201
1740091023114497000, 5, truck, 0, 239, 1338, 459
1740091023214731000, 0, vest, 1310, 553, 49, 72
1740091023214731000, 1, cover, 17, 332, 205, 270
1740091023214731000, 2, loads, 197, 307, 476, 270
1740091023214731000, 3, forklift, 337, 465, 275, 372
1740091023214731000, 4, humans, 1293, 523, 67, 201
1740091023214731000, 5, truck, 1, 239, 1338, 459
1740091023315195000, 0, vest, 1310, 553, 49, 71
1740091023315195000, 1, cover, 16, 332, 206, 270
1740091023315195000, 2, loads, 197, 306, 475, 270
1740091023315195000, 3, forklift, 337, 467, 275, 372
1740091023315195000, 4, humans, 1293, 523, 68, 201
1740091023315195000, 5, truck, 1, 239, 1338, 459
1740091023415312000, 0, vest, 1310, 553, 49, 71
1740091023415312000, 1, cover, 16, 333, 206, 270
1740091023415312000, 2, loads, 197, 305, 474, 271
1740091023415312000, 3, forklift, 337, 468, 274, 373
1740091023415312000, 4, humans, 1293, 523, 68, 201
1740091023415312000, 5, truck, 1, 239, 1338, 459
1740091023516189000, 0, vest, 1310, 553, 49, 71
1740091023516189000, 1, cover, 15, 333, 207, 270
1740091023516189000, 2, loads, 197, 306, 474, 270
1740091023516189000, 3, forklift, 337, 469, 273, 375
1740091023516189000, 4, humans, 1293, 523, 68, 201
1740091023516189000, 5, truck, 1, 239, 1338, 459
1740091023611593000, 0, vest, 1310, 553, 49, 71
1740091023611593000, 1, cover, 15, 333, 207, 270
1740091023611593000, 2, loads, 197, 306, 473, 270
1740091023611593000, 3, forklift, 337, 470, 273, 377
1740091023611593000, 4, humans, 1293, 523, 68, 201
1740091023611593000, 5, truck, 2, 239, 1338, 459
1740091023716694000, 0, vest, 1310, 553, 49, 71
1740091023716694000, 1, cover, 14, 333, 207, 270
1740091023716694000, 2, loads, 197, 306, 472, 270
1740091023716694000, 3, forklift, 337, 472, 272, 377
1740091023716694000, 4, humans, 1293, 523, 68, 201
1740091023716694000, 5, truck, 1, 239, 1338, 459
1740091023814014000, 0, vest, 1310, 553, 49, 72
1740091023814014000, 1, cover, 14, 333, 207, 270
1740091023814014000, 2, loads, 197, 306, 471, 270
1740091023814014000, 3, forklift, 336, 473, 271, 378
1740091023814014000, 4, humans, 1293, 523, 68, 201
1740091023814014000, 5, truck, 1, 239, 1338, 459
1740091023921457000, 0, vest, 1310, 553, 49, 71
1740091023921457000, 1, cover, 15, 333, 207, 270
1740091023921457000, 2, loads, 197, 306, 471, 270
1740091023921457000, 3, forklift, 335, 474, 270, 380
1740091023921457000, 4, humans, 1293, 523, 68, 201
1740091023921457000, 5, truck, 0, 239, 1338, 459
1740091024016401000, 0, vest, 1310, 554, 49, 71
1740091024016401000, 1, cover, 16, 333, 206, 270
1740091024016401000, 2, loads, 197, 307, 470, 270
1740091024016401000, 3, forklift, 333, 474, 270, 382
1740091024016401000, 4, humans, 1293, 524, 67, 201
1740091024016401000, 5, truck, 0, 239, 1338, 459
1740091024115350000, 0, vest, 1310, 554, 49, 71
1740091024115350000, 1, cover, 19, 332, 202, 270
1740091024115350000, 2, loads, 197, 308, 470, 269
1740091024115350000, 3, forklift, 330, 475, 272, 384
1740091024115350000, 4, humans, 1293, 523, 67, 200
1740091024115350000, 5, truck, 0, 239, 1338, 459
1740091024214152000, 0, vest, 1310, 554, 49, 71
1740091024214152000, 1, cover, 21, 332, 200, 270
1740091024214152000, 2, loads, 197, 309, 469, 268
1740091024214152000, 3, forklift, 326, 475, 274, 388
1740091024214152000, 4, humans, 1293, 523, 67, 200
1740091024214152000, 5, truck, 0, 239, 1338, 458
1740091024313712000, 0, vest, 1310, 554, 49, 71
1740091024313712000, 1, cover, 21, 332, 200, 270
1740091024313712000, 2, loads, 197, 310, 468, 267
1740091024313712000, 3, forklift, 323, 476, 275, 391
1740091024313712000, 4, humans, 1293, 523, 67, 200
1740091024313712000, 5, truck, 0, 238, 1339, 458
1740091024411216000, 0, vest, 1310, 554, 49, 71
1740091024411216000, 1, cover, 21, 333, 200, 270
1740091024411216000, 2, loads, 197, 311, 467, 267
1740091024411216000, 3, forklift, 321, 478, 275, 393
1740091024411216000, 4, humans, 1293, 523, 67, 201
1740091024411216000, 5, truck, 0, 238, 1339, 458
1740091024515007000, 0, vest, 1310, 554, 49, 71
1740091024515007000, 1, cover, 23, 332, 198, 270
1740091024515007000, 2, loads, 197, 311, 467, 268
1740091024515007000, 3, forklift, 320, 479, 275, 396
1740091024515007000, 4, humans, 1293, 523, 67, 201
1740091024515007000, 5, truck, 1, 238, 1339, 459
1740091024612632000, 0, vest, 1310, 554, 49, 71
1740091024612632000, 1, cover, 24, 332, 197, 271
1740091024612632000, 2, loads, 197, 312, 465, 267
1740091024612632000, 3, forklift, 319, 481, 274, 398
1740091024612632000, 4, humans, 1294, 523, 67, 200
1740091024612632000, 5, truck, 1, 238, 1339, 459
1740091024711226000, 0, vest, 1310, 554, 49, 71
1740091024711226000, 1, cover, 22, 332, 198, 271
1740091024711226000, 2, loads, 197, 313, 464, 266
1740091024711226000, 3, forklift, 318, 483, 274, 400
1740091024711226000, 4, humans, 1294, 523, 67, 201
1740091024711226000, 5, truck, 1, 238, 1339, 458
1740091024810623000, 0, vest, 1310, 554, 49, 71
1740091024810623000, 1, cover, 23, 332, 197, 271
1740091024810623000, 2, loads, 197, 313, 464, 266
1740091024810623000, 3, forklift, 317, 484, 273, 403
1740091024810623000, 4, humans, 1294, 523, 66, 200
1740091024810623000, 5, truck, 0, 238, 1339, 458
1740091024914259000, 0, vest, 1310, 554, 49, 71
1740091024914259000, 1, cover, 24, 332, 196, 271
1740091024914259000, 2, loads, 197, 313, 463, 266
1740091024914259000, 3, forklift, 316, 486, 272, 406
1740091024914259000, 4, humans, 1294, 523, 67, 201
1740091024914259000, 5, truck, 1, 238, 1339, 458
1740091025014172000, 0, vest, 1310, 554, 49, 71
1740091025014172000, 1, cover, 24, 332, 195, 271
1740091025014172000, 2, loads, 197, 314, 462, 266
1740091025014172000, 3, forklift, 313, 487, 273, 409
1740091025014172000, 4, humans, 1293, 523, 67, 200
1740091025014172000, 5, truck, 1, 238, 1339, 458
1740091025114736000, 0, vest, 1310, 554, 49, 70
1740091025114736000, 1, cover, 24, 332, 195, 271
1740091025114736000, 2, loads, 197, 314, 461, 266
1740091025114736000, 3, forklift, 311, 489, 273, 412
1740091025114736000, 4, humans, 1294, 523, 67, 200
1740091025114736000, 5, truck, 2, 238, 1339, 458
1740091025215166000, 0, vest, 1310, 554, 49, 70
1740091025215166000, 1, cover, 22, 332, 197, 271
1740091025215166000, 2, loads, 197, 314, 460, 265
1740091025215166000, 3, forklift, 309, 490, 273, 416
1740091025215166000, 4, humans, 1294, 523, 67, 201
1740091025215166000, 5, truck, 2, 238, 1339, 458
1740091025314105000, 0, vest, 1310, 555, 49, 70
1740091025314105000, 1, cover, 21, 332, 199, 271
1740091025314105000, 2, loads, 197, 315, 460, 264
1740091025314105000, 3, forklift, 307, 491, 273, 418
1740091025314105000, 4, humans, 1293, 523, 67, 201
1740091025314105000, 5, truck, 2, 238, 1340, 458
1740091025414531000, 0, vest, 1310, 554, 49, 70
1740091025414531000, 1, cover, 22, 332, 197, 271
1740091025414531000, 2, loads, 197, 316, 460, 263
1740091025414531000, 3, forklift, 304, 493, 274, 420
1740091025414531000, 4, humans, 1293, 523, 67, 201
1740091025414531000, 5, truck, 2, 238, 1340, 458
1740091025517387000, 0, vest, 1309, 554, 49, 71
1740091025517387000, 1, cover, 23, 332, 196, 271
1740091025517387000, 2, loads, 197, 317, 459, 262
1740091025517387000, 3, forklift, 300, 494, 276, 422
1740091025517387000, 4, humans, 1293, 523, 67, 201
1740091025517387000, 5, truck, 2, 239, 1340, 457
1740091025611558000, 0, vest, 1309, 554, 49, 71
1740091025611558000, 1, cover, 23, 332, 196, 271
1740091025611558000, 2, loads, 197, 317, 459, 262
1740091025611558000, 3, forklift, 296, 497, 278, 424
1740091025611558000, 4, humans, 1293, 523, 67, 201
1740091025611558000, 5, truck, 2, 239, 1340, 458
1740091025715565000, 0, vest, 1309, 553, 49, 71
1740091025715565000, 1, cover, 24, 332, 196, 271
1740091025715565000, 2, loads, 197, 318, 459, 262
1740091025715565000, 3, forklift, 291, 498, 281, 426
1740091025715565000, 4, humans, 1292, 523, 67, 201
1740091025715565000, 5, truck, 2, 239, 1340, 457
1740091025814325000, 0, vest, 1308, 553, 49, 71
1740091025814325000, 1, cover, 24, 332, 196, 271
1740091025814325000, 2, loads, 198, 318, 458, 262
1740091025814325000, 3, forklift, 288, 500, 282, 428
1740091025814325000, 4, humans, 1292, 524, 67, 200
1740091025814325000, 5, truck, 1, 239, 1340, 457
1740091025916305000, 0, vest, 1308, 553, 49, 72
1740091025916305000, 1, cover, 21, 332, 199, 271
1740091025916305000, 2, loads, 198, 319, 457, 263
1740091025916305000, 3, forklift, 284, 502, 284, 431
1740091025916305000, 4, humans, 1292, 524, 67, 200
1740091025916305000, 5, truck, 2, 239, 1340, 458
1740091026016108000, 0, vest, 1308, 553, 49, 72
1740091026016108000, 1, cover, 21, 332, 199, 271
1740091026016108000, 2, loads, 198, 318, 457, 263
1740091026016108000, 3, forklift, 279, 503, 286, 434
1740091026016108000, 4, humans, 1291, 524, 67, 200
1740091026016108000, 5, truck, 1, 239, 1340, 458
1740091026115322000, 0, vest, 1307, 552, 50, 73
1740091026115322000, 1, cover, 21, 332, 199, 271
1740091026115322000, 2, loads, 198, 318, 456, 264
1740091026115322000, 3, forklift, 275, 504, 288, 437
1740091026115322000, 4, humans, 1289, 525, 68, 199
1740091026115322000, 5, truck, 3, 239, 1339, 458
1740091026217171000, 0, vest, 1306, 552, 50, 73
1740091026217171000, 1, cover, 20, 332, 200, 271
1740091026217171000, 2, loads, 198, 318, 455, 265
1740091026217171000, 3, forklift, 271, 506, 291, 439
1740091026217171000, 4, humans, 1286, 525, 70, 200
1740091026217171000, 5, truck, 3, 239, 1339, 458
1740091026313423000, 0, vest, 1303, 551, 51, 74
1740091026313423000, 1, cover, 22, 332, 198, 271
1740091026313423000, 2, loads, 198, 318, 455, 265
1740091026313423000, 3, forklift, 266, 509, 293, 441
1740091026313423000, 4, humans, 1281, 525, 74, 199
1740091026313423000, 5, truck, 2, 238, 1339, 458
1740091026409568000, 0, vest, 1301, 551, 53, 74
1740091026409568000, 1, cover, 22, 332, 198, 271
1740091026409568000, 2, loads, 198, 318, 453, 267
1740091026409568000, 3, forklift, 261, 511, 295, 444
1740091026409568000, 4, humans, 1274, 525, 80, 198
1740091026409568000, 5, truck, 1, 238, 1339, 458
1740091026513973000, 0, vest, 1295, 551, 54, 75
1740091026513973000, 1, cover, 22, 332, 198, 271
1740091026513973000, 2, loads, 199, 318, 451, 267
1740091026513973000, 3, forklift, 256, 513, 298, 448
1740091026513973000, 4, humans, 1265, 525, 87, 196
1740091026513973000, 5, truck, 0, 238, 1339, 458
1740091026612541000, 0, vest, 1291, 552, 56, 75
1740091026612541000, 1, cover, 23, 332, 197, 271
1740091026612541000, 2, loads, 198, 319, 450, 266
1740091026612541000, 3, forklift, 251, 515, 302, 451
1740091026612541000, 4, humans, 1257, 526, 91, 196
1740091026612541000, 5, truck, 0, 238, 1338, 458
1740091026765516000, 0, vest, 1285, 552, 55, 75
1740091026765516000, 1, cover, 23, 332, 197, 271
1740091026765516000, 2, loads, 198, 319, 448, 265
1740091026765516000, 3, forklift, 245, 518, 304, 454
1740091026765516000, 4, humans, 1252, 528, 92, 193
1740091026765516000, 5, truck, 0, 238, 1336, 458
1740091026813908000, 0, vest, 1279, 553, 56, 75
1740091026813908000, 1, cover, 23, 332, 197, 271
1740091026813908000, 2, loads, 198, 319, 446, 265
1740091026813908000, 3, forklift, 240, 521, 306, 456
1740091026813908000, 4, humans, 1248, 530, 92, 191
1740091026813908000, 5, truck, 0, 238, 1334, 458
1740091026915547000, 0, vest, 1270, 552, 56, 75
1740091026915547000, 1, cover, 25, 332, 195, 271
1740091026915547000, 2, loads, 198, 321, 442, 263
1740091026915547000, 3, forklift, 233, 524, 309, 460
1740091026915547000, 4, humans, 1245, 529, 91, 192
1740091026915547000, 5, truck, 0, 237, 1330, 458
1740091027015923000, 0, vest, 1264, 551, 56, 75
1740091027015923000, 1, cover, 26, 332, 193, 272
1740091027015923000, 2, loads, 198, 322, 438, 262
1740091027015923000, 3, forklift, 227, 526, 313, 462
1740091027015923000, 4, humans, 1243, 530, 91, 191
1740091027015923000, 5, truck, 0, 236, 1329, 458
1740091027111838000, 0, vest, 1258, 548, 56, 77
1740091027111838000, 1, cover, 27, 332, 192, 272
1740091027111838000, 2, loads, 198, 323, 433, 260
1740091027111838000, 3, forklift, 222, 528, 315, 463
1740091027111838000, 4, humans, 1241, 526, 89, 191
1740091027111838000, 5, truck, 0, 236, 1330, 459
1740091027217975000, 0, vest, 1252, 546, 55, 79
1740091027217975000, 1, cover, 27, 332, 191, 272
1740091027217975000, 2, loads, 198, 325, 428, 260
1740091027217975000, 3, forklift, 216, 530, 317, 464
1740091027217975000, 4, humans, 1240, 528, 86, 189
1740091027217975000, 5, truck, 0, 236, 1329, 459
1740091027365997000, 0, vest, 1246, 545, 55, 81
1740091027365997000, 1, cover, 27, 332, 191, 272
1740091027365997000, 2, loads, 194, 326, 425, 260
1740091027365997000, 3, forklift, 208, 534, 321, 467
1740091027365997000, 4, humans, 1237, 529, 80, 187
1740091027365997000, 5, truck, 0, 236, 1329, 459
1740091027410935000, 0, vest, 1242, 544, 55, 81
1740091027410935000, 1, cover, 28, 332, 191, 272
1740091027410935000, 2, loads, 194, 326, 421, 260
1740091027410935000, 3, forklift, 201, 537, 324, 468
1740091027410935000, 4, humans, 1232, 530, 78, 187
1740091027410935000, 5, truck, 0, 236, 1330, 459
1740091027512894000, 0, vest, 1234, 544, 55, 82
1740091027512894000, 1, cover, 27, 332, 192, 272
1740091027512894000, 2, loads, 188, 330, 417, 259
1740091027512894000, 3, forklift, 194, 542, 325, 470
1740091027512894000, 4, humans, 1221, 532, 83, 186
1740091027512894000, 5, truck, 0, 236, 1331, 459
1740091027615587000, 0, vest, 1229, 545, 54, 82
1740091027615587000, 1, cover, 27, 332, 193, 272
1740091027615587000, 2, loads, 184, 333, 411, 258
1740091027615587000, 3, forklift, 190, 546, 325, 476
1740091027615587000, 4, humans, 1209, 533, 92, 185
1740091027615587000, 5, truck, 0, 236, 1331, 459
1740091027713723000, 0, vest, 1221, 546, 54, 82
1740091027713723000, 1, cover, 27, 332, 193, 272
1740091027713723000, 2, loads, 189, 331, 402, 258
1740091027713723000, 3, forklift, 186, 552, 325, 484
1740091027713723000, 4, humans, 1196, 535, 99, 183
1740091027713723000, 5, truck, 0, 236, 1330, 459
1740091027863077000, 0, vest, 1213, 547, 55, 83
1740091027863077000, 1, cover, 27, 332, 194, 272
1740091027863077000, 2, loads, 189, 329, 395, 260
1740091027863077000, 3, forklift, 182, 556, 326, 491
1740091027863077000, 4, humans, 1188, 536, 101, 182
1740091027863077000, 5, truck, 0, 237, 1330, 459
1740091027916634000, 0, vest, 1202, 546, 55, 83
1740091027916634000, 1, cover, 26, 332, 195, 272
1740091027916634000, 2, loads, 189, 328, 386, 261
1740091027916634000, 3, forklift, 177, 562, 326, 497
1740091027916634000, 4, humans, 1182, 535, 99, 182
1740091027916634000, 5, truck, 0, 237, 1330, 459
1740091028013977000, 0, vest, 1194, 546, 55, 84
1740091028013977000, 1, cover, 25, 332, 195, 272
1740091028013977000, 2, loads, 191, 327, 377, 259
1740091028013977000, 3, forklift, 172, 566, 327, 502
1740091028013977000, 4, humans, 1174, 535, 95, 182
1740091028013977000, 5, truck, 0, 237, 1329, 459
1740091028115859000, 0, vest, 1186, 545, 56, 84
1740091028115859000, 1, cover, 25, 332, 195, 272
1740091028115859000, 2, loads, 191, 325, 371, 259
1740091028115859000, 3, forklift, 167, 569, 328, 505
1740091028115859000, 4, humans, 1168, 534, 87, 183
1740091028115859000, 5, truck, 0, 237, 1329, 458
1740091028218671000, 0, vest, 1177, 545, 57, 83
1740091028218671000, 1, cover, 25, 332, 195, 272
1740091028218671000, 2, loads, 190, 325, 361, 259
1740091028218671000, 3, forklift, 163, 574, 328, 505
1740091028218671000, 4, humans, 1160, 534, 81, 183
1740091028218671000, 5, truck, 0, 237, 1330, 458
1740091028312879000, 0, vest, 1167, 545, 58, 82
1740091028312879000, 1, cover, 25, 332, 194, 271
1740091028312879000, 2, loads, 190, 325, 353, 258
1740091028312879000, 3, forklift, 159, 576, 329, 503
1740091028312879000, 4, humans, 1148, 533, 82, 183
1740091028312879000, 5, truck, 0, 237, 1330, 458
1740091028422931000, 0, vest, 1158, 545, 59, 82
1740091028422931000, 1, cover, 25, 332, 194, 271
1740091028422931000, 3, forklift, 157, 581, 330, 498
1740091028422931000, 4, humans, 1136, 532, 87, 184
1740091028422931000, 5, truck, 0, 237, 1331, 458
1740091028511447000, 0, vest, 1149, 546, 58, 81
1740091028511447000, 1, cover, 24, 332, 195, 271
1740091028511447000, 2, loads, 189, 326, 352, 257
1740091028511447000, 3, forklift, 157, 585, 329, 494
1740091028511447000, 4, humans, 1125, 532, 91, 184
1740091028511447000, 5, truck, 0, 236, 1331, 458
1740091028618482000, 0, vest, 1138, 545, 58, 81
1740091028618482000, 1, cover, 22, 331, 197, 271
1740091028618482000, 2, loads, 191, 326, 353, 257
1740091028618482000, 3, forklift, 157, 588, 328, 491
1740091028618482000, 4, humans, 1119, 530, 91, 186
1740091028618482000, 5, truck, 0, 236, 1331, 458
1740091028713677000, 0, vest, 1127, 545, 58, 80
1740091028713677000, 1, cover, 22, 331, 198, 272
1740091028713677000, 3, forklift, 159, 594, 325, 485
1740091028713677000, 4, humans, 1107, 528, 87, 186
1740091028713677000, 5, truck, 0, 236, 1332, 457
1740091028813967000, 0, vest, 1116, 544, 59, 79
1740091028813967000, 1, cover, 22, 331, 198, 272
1740091028813967000, 2, loads, 192, 325, 357, 252
1740091028813967000, 3, forklift, 159, 598, 322, 481
1740091028813967000, 4, humans, 1094, 527, 86, 187
1740091028813967000, 5, truck, 0, 236, 1333, 457
1740091028913352000, 0, vest, 1104, 544, 58, 79
1740091028913352000, 1, cover, 22, 331, 198, 272
1740091028913352000, 2, loads, 307, 330, 257, 243
1740091028913352000, 3, forklift, 161, 602, 319, 477
1740091028913352000, 4, humans, 1076, 527, 90, 187
1740091028913352000, 5, truck, 0, 236, 1334, 457
1740091029011665000, 0, vest, 1092, 546, 59, 78
1740091029011665000, 1, cover, 22, 331, 197, 272
1740091029011665000, 2, loads, 360, 332, 209, 240
1740091029011665000, 3, forklift, 164, 606, 316, 473
1740091029011665000, 4, humans, 1060, 530, 97, 186
1740091029011665000, 5, truck, 0, 236, 1335, 457
1740091029119164000, 0, vest, 1080, 547, 58, 78
1740091029119164000, 1, cover, 22, 331, 196, 272
1740091029119164000, 2, loads, 383, 332, 189, 239
1740091029119164000, 3, forklift, 169, 610, 312, 469
1740091029119164000, 4, humans, 1049, 532, 101, 184
1740091029119164000, 5, truck, 0, 237, 1337, 457
1740091029214883000, 0, vest, 1066, 548, 59, 78
1740091029214883000, 1, cover, 22, 331, 196, 272
1740091029214883000, 2, loads, 388, 332, 183, 239
1740091029214883000, 3, forklift, 177, 615, 311, 464
1740091029214883000, 4, humans, 1038, 532, 102, 184
1740091029214883000, 5, truck, 12, 238, 1334, 457
1740091029317892000, 0, vest, 1051, 548, 60, 78
1740091029317892000, 6, straps, 423, 347, 53, 226
1740091029317892000, 1, cover, 22, 332, 194, 272
1740091029317892000, 2, loads, 383, 332, 187, 241
1740091029317892000, 3, forklift, 184, 620, 321, 459
1740091029317892000, 4, humans, 1025, 530, 97, 185
1740091029317892000, 5, truck, 10, 240, 1333, 457
1740091029411749000, 0, vest, 1038, 547, 60, 78
1740091029411749000, 6, straps, 422, 347, 54, 228
1740091029411749000, 1, cover, 24, 332, 191, 272
1740091029411749000, 2, loads, 376, 331, 193, 241
1740091029411749000, 3, forklift, 190, 624, 334, 455
1740091029411749000, 4, humans, 1013, 529, 93, 186
1740091029411749000, 5, truck, 7, 242, 1332, 456
1740091029517075000, 0, vest, 1023, 548, 60, 78
1740091029517075000, 6, straps, 421, 346, 55, 230
1740091029517075000, 1, cover, 24, 332, 187, 271
1740091029517075000, 2, loads, 368, 331, 199, 242
1740091029517075000, 3, forklift, 197, 628, 353, 451
1740091029517075000, 4, humans, 995, 527, 96, 187
1740091029517075000, 5, truck, 7, 242, 1332, 457
1740091029625889000, 0, vest, 1011, 550, 59, 78
1740091029625889000, 6, straps, 421, 346, 55, 231
1740091029625889000, 1, cover, 25, 332, 185, 271
1740091029625889000, 2, loads, 362, 330, 204, 244
1740091029625889000, 3, forklift, 203, 632, 368, 447
1740091029625889000, 4, humans, 980, 527, 99, 188
1740091029625889000, 5, truck, 6, 242, 1332, 456
1740091029713829000, 0, vest, 997, 552, 60, 78
1740091029713829000, 6, straps, 420, 346, 56, 230
1740091029713829000, 1, cover, 26, 332, 185, 272
1740091029713829000, 2, loads, 349, 329, 216, 245
1740091029713829000, 3, forklift, 208, 637, 390, 442
1740091029713829000, 4, humans, 962, 528, 102, 187
1740091029713829000, 5, truck, 5, 242, 1332, 456
1740091029817412000, 0, vest, 985, 552, 60, 79
1740091029817412000, 6, straps, 420, 346, 57, 229
1740091029817412000, 1, cover, 25, 332, 186, 271
1740091029817412000, 2, loads, 337, 328, 227, 246
1740091029817412000, 3, forklift, 211, 640, 412, 439
1740091029817412000, 4, humans, 957, 528, 103, 187
1740091029817412000, 5, truck, 4, 242, 1332, 456
1740091029919483000, 0, vest, 973, 552, 62, 79
1740091029919483000, 6, straps, 419, 346, 58, 229
1740091029919483000, 1, cover, 25, 332, 187, 271
1740091029919483000, 2, loads, 328, 328, 235, 246
1740091029919483000, 3, forklift, 213, 643, 439, 436
1740091029919483000, 4, humans, 942, 530, 101, 188
1740091029919483000, 5, truck, 4, 242, 1332, 456
1740091030010290000, 0, vest, 964, 553, 63, 78
